Kingdom,Phylum,Class,Order,Family,Genus,Species,OTU_ID,Strategy,Depth,June_Abundance,March_Abundance,May_Abundance,September_Abundance,Location,Winter_Logfoldchange,Snowmelt_Logfoldchange,Spring_Logfoldchange,Winter_logfold_CI,Snowmelt_logfold_CI,Spring_logfold_CI,Winter_adj.p,Snowmelt_adj.p,Spring_adj.p,Trophic.Mode,Guild
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Massarinaceae,g__Helminthosporium,s__Helminthosporium_solani,OTU_957,Spring,15 cm +,0.00009,0,0,0.00001,Hillslope,-9.83,0,13.1,10.96,Inf,0.58,0.002,1,0,Pathotroph,Mycoparasite
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Ophiocordycipitaceae,g__Haptocillium,s__Haptocillium_balanoides,OTU_4176,Spring,5 to 15 cm,0,0,0,0,Hillslope,0,0,7.59,Inf,Inf,1.13,1,1,0,Pathotroph,Animal Pathogen
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Trichocomaceae,g__Talaromyces,NA,OTU_954,Spring,5 to 15 cm,0.00016,0.00007,0.00005,0.00012,Hillslope,-0.81,-0.36,1.62,1.94,1.57,1.3,0.223,0.544,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Glomeromycota,c__Glomeromycetes,o__Glomerales,f__Glomeraceae,g__Glomus,s__Glomus_sp,OTU_299,Spring,5 to 15 cm,0.00165,0.00059,0.0008,0.00087,Hillslope,-0.56,0.45,1.04,1.35,1.31,0.07,0.228,0.267,0,Arbuscular Mycorrhizal,Arbuscular Mycorrhizal
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiales_fam_Incertae_sedis,g__Roesleria,s__Roesleria_subterranea,OTU_668,Spring,0 to 5 cm,0.00034,0.00012,0.00001,0.00007,Hillslope,0.7,-3.69,5.23,2.55,5.67,5.34,0.584,0.018,0,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiales_fam_Incertae_sedis,g__Roesleria,s__Roesleria_subterranea,OTU_668,Spring,5 to 15 cm,0.00044,0.00003,0.00001,0.00015,Hillslope,-2.21,-1.55,5.31,3.91,3.53,3.1,0.065,0.13,0,Pathotroph,Plant Pathogen
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Tricholomataceae,g__Tricholoma,s__Tricholoma_sp,OTU_3,Spring,0 to 5 cm,0.05345,0,0.00003,0.00996,Hillslope,-19.93,11.39,10.95,20.81,12.6,13.07,0.002,0.001,0.002,Ectomycorrhizal,Ectomycorrhizal
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Tricholomataceae,g__Tricholoma,s__Tricholoma_sp,OTU_3,Spring,15 cm +,0.01714,0,0.00005,0.00053,Hillslope,-15.7,12.19,8.52,15.86,12.55,13.55,0.002,0.001,0.023,Ectomycorrhizal,Ectomycorrhizal
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Geastrales,f__Geastraceae,g__Geastrum,s__Geastrum_marginatum,OTU_652,Spring,15 cm +,0.00177,0,0,0.00075,Hillslope,-16.19,0,17.44,17.3,Inf,1.15,0.002,1,0,Saprotroph,Soil Saprotroph
k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,NA,OTU_80,Spring,5 to 15 cm,0.00222,0.00029,0.00076,0.00164,Hillslope,-2.51,1.4,1.55,3.8,2.72,1.93,0.026,0.068,0.003,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Geminibasidiomycetes,o__Geminibasidiales,f__Geminibasidiaceae,g__Basidioascus,s__Basidioascus_undulatus,OTU_400,Spring,5 to 15 cm,0.00077,0.00036,0.00035,0.00029,Hillslope,0.32,-0.04,1.13,1.66,1.54,0.63,0.917,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Apodus,s__Apodus_deciduus,OTU_1929,Spring,5 to 15 cm,0.00029,0.00013,0,0.00007,Hillslope,0.87,-13.67,14.84,2.63,15.34,14.18,0.412,0.001,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Apodus,s__Apodus_deciduus,OTU_1929,Spring,15 cm +,0.00035,0.00014,0.00011,0.00008,Hillslope,0.71,-0.3,1.66,2.55,2.1,1.05,0.573,0.838,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Entolomataceae,g__Entoloma,NA,OTU_2958,Spring,15 cm +,0.00003,0,0,0,Hillslope,0,0,11.63,Inf,Inf,1.16,1,1,0,Mixotrophic,Ectomycorrhizal-Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Minutisphaerales,f__Minutisphaeraceae,g__Minutisphaera,s__Minutisphaera_japonica,OTU_510,Spring,0 to 5 cm,0.00009,0,0,0.00001,Hillslope,-10.04,0,13.18,11.18,Inf,1.05,0.002,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_elongata,OTU_1269,Spring,5 to 15 cm,0.00222,0,0,0.00168,Hillslope,-17.36,8.23,9.53,18.49,9.43,9.68,0.002,0.001,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_elongata,OTU_624,Spring,5 to 15 cm,0.00069,0,0,0,Hillslope,0,0,16.08,Inf,Inf,1.14,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Archaeorhizomycetes,o__Archaeorhizomycetales,f__Archaeorhizomycetaceae,g__Archaeorhizomyces,NA,OTU_406,Spring,5 to 15 cm,0.00239,0,0,0.00001,Hillslope,-9.71,0,17.87,10.85,Inf,1.14,0.002,1,0,Saprotroph,Soil Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Minutisphaerales,f__Minutisphaeraceae,g__Minutisphaera,s__Minutisphaera_japonica,OTU_985,Spring,15 cm +,0.0001,0.00002,0.00004,0.00007,Hillslope,-1.71,0.95,1.16,3.49,2.77,2.07,0.125,0.268,0.046,Saprotroph,Undefined Saprotroph
k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_antarctica,OTU_286,Spring,5 to 15 cm,0.00078,0,0,0.00011,Hillslope,-13.41,0,16.25,14.54,Inf,0.62,0.002,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Venturiales,f__Sympoventuriaceae,g__Ochroconis,NA,OTU_647,Spring,5 to 15 cm,0.00018,0.00003,0.00002,0.00012,Hillslope,-1.84,-0.45,2.88,3.57,2.26,1.19,0.1,0.639,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Venturiales,f__Sympoventuriaceae,g__Ochroconis,NA,OTU_647,Spring,15 cm +,0.00051,0.00017,0.00015,0.00034,Hillslope,-0.97,-0.21,1.76,2.28,1.66,0.84,0.21,0.899,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Hygrophoraceae,g__Hygrocybe,s__Hygrocybe_conica,OTU_1181,Spring,0 to 5 cm,0.00001,0,0,0,Hillslope,0,0,9.32,Inf,Inf,0.67,1,1,0,Mixotrophic,Undefined Saprotroph-Undefined Biotroph
k__Fungi,p__Glomeromycota,c__Paraglomeromycetes,o__Paraglomerales,f__Paraglomeraceae,g__Paraglomus,s__Paraglomus_laccatum,OTU_1107,Spring,0 to 5 cm,0.00008,0,0,0,Hillslope,0,0,13.01,Inf,Inf,1.14,1,1,0,Arbuscular Mycorrhizal,Arbuscular Mycorrhizal
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Hygrophoraceae,g__Hygrocybe,s__Hygrocybe_conica,OTU_807,Spring,5 to 15 cm,0.00029,0,0,0.00001,Hillslope,-10.1,0,14.82,11.24,Inf,1.04,0.002,1,0,Mixotrophic,Undefined Saprotroph-Undefined Biotroph
k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_minutissima,OTU_125,Spring,5 to 15 cm,0.00078,0.00038,0.0004,0.00024,Hillslope,0.66,0.05,0.97,1.83,1.55,1.22,0.338,1,0.003,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Pezizomycetes,o__Pezizales,f__Pyronemataceae,g__Warcupia,s__Warcupia_sp,OTU_1399,Spring,0 to 5 cm,0.00002,0,0,0,Hillslope,0,0,10.83,Inf,Inf,0.25,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Dictyosporiaceae,g__Dictyosporium,s__Dictyosporium_toruloides,OTU_467,Spring,0 to 5 cm,0.00002,0,0,0,Hillslope,0,0,10.6,Inf,Inf,1.14,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Gibberella,NA,OTU_777,Spring,15 cm +,0.0034,0.00152,0.00158,0.00141,Hillslope,0.11,0.05,1.11,1.84,1.92,1.12,1,1,0,Pathotroph,Plant Pathogen
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Russulales,f__Auriscalpiaceae,g__Clavicorona,s__Clavicorona_taxophila,OTU_1215,Spring,5 to 15 cm,0.00009,0.00002,0.00001,0.00002,Hillslope,0.55,-0.79,2.58,2.37,2.76,2.39,0.747,0.389,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Sporormiaceae,g__Westerdykella,s__Westerdykella_sp,OTU_1304,Spring,5 to 15 cm,0.00008,0,0,0,Hillslope,0,0,13.03,Inf,Inf,1.14,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Sporormiaceae,g__Westerdykella,s__Westerdykella_sp,OTU_1304,Spring,15 cm +,0.00113,0,0,0,Hillslope,-8.89,0,16.78,10.03,Inf,1.16,0.002,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Leotiomycetes_ord_Incertae_sedis,f__Leotiomycetes_fam_Incertae_sedis,g__Scytalidium,s__Scytalidium_circinatum,OTU_597,Spring,15 cm +,0,0,0,0,Hillslope,0,0,8.24,Inf,Inf,1.15,1,1,0,Saprotroph,Wood Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Cantharellales,f__Ceratobasidiaceae,g__Thanatephorus,s__Thanatephorus_cucumeris,OTU_1586,Spring,15 cm +,0.00002,0,0,0,Hillslope,0,0,10.86,Inf,Inf,1.16,1,1,0,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiales_fam_Incertae_sedis,g__Spirosphaera,s__Spirosphaera_carici-graminis,OTU_91,Spring,0 to 5 cm,0.00728,0.00088,0.0002,0.00062,Hillslope,0.5,-2.15,5.2,2.21,3.99,3.69,0.771,0.055,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiales_fam_Incertae_sedis,g__Spirosphaera,s__Spirosphaera_carici-graminis,OTU_91,Spring,5 to 15 cm,0.00252,0,0.00001,0.00006,Hillslope,-12.45,10.49,7.46,13.41,11.69,12.07,0.002,0.001,0.026,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Helotiales_fam_Incertae_sedis,g__Spirosphaera,s__Spirosphaera_carici-graminis,OTU_91,Spring,15 cm +,0.00202,0,0,0,Hillslope,0,0,17.62,Inf,Inf,1.06,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Lentitheciaceae,g__Darksidea,s__Darksidea_alpha,OTU_1294,Spring,5 to 15 cm,0.00005,0,0,0,Hillslope,0,0,12.41,Inf,Inf,1.14,1,1,0,Endophyte,Endophyte
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Neonectria,s__Neonectria_candida,OTU_386,Spring,15 cm +,0.00017,0,0,0.00013,Hillslope,-13.7,0,14.01,14.83,Inf,1.16,0.002,1,0,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Sporormiaceae,g__Preussia,s__Preussia_sp,OTU_88,Spring,15 cm +,0.00165,0,0,0.00171,Hillslope,-17.39,8.82,8.52,18.47,10.02,10.47,0.002,0.001,0.003,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Ascomycota_cls_Incertae_sedis,o__Ascomycota_ord_Incertae_sedis,f__Ascomycota_fam_Incertae_sedis,g__Tetracladium,NA,OTU_490,Spring,5 to 15 cm,0.00001,0,0,0,Hillslope,0,0,9.56,Inf,Inf,1.14,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Ascomycota_cls_Incertae_sedis,o__Ascomycota_ord_Incertae_sedis,f__Ascomycota_fam_Incertae_sedis,g__Tetracladium,NA,OTU_490,Spring,15 cm +,0.00003,0,0,0,Hillslope,0,0,11.43,Inf,Inf,1.16,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Trematosphaeriaceae,g__Trematosphaeria,s__Trematosphaeria_sp,OTU_1703,Spring,15 cm +,0.00009,0,0,0,Hillslope,0,0,13.13,Inf,Inf,1.16,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Stachybotryaceae,g__Stachybotrys,s__Stachybotrys_eucylindrospora,OTU_1142,Spring,15 cm +,0.00048,0.00002,0,0.00006,Hillslope,-1.89,-10.72,15.54,3.84,12.39,11.86,0.123,0.001,0,Saprotroph,Wood Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Bolbitiaceae,g__Conocybe,s__Conocybe_brachypodii,OTU_632,Spring,15 cm +,0.00009,0,0,0,Hillslope,0,0,13.1,Inf,Inf,1.16,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Venturiales,f__Sympoventuriaceae,g__Ochroconis,s__Ochroconis_bacilliformis,OTU_1074,Spring,15 cm +,0.00011,0,0,0,Hillslope,0,0,13.39,Inf,Inf,1.16,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,g__Cistella,s__Cistella_sp,OTU_3115,Spring,0 to 5 cm,0.00049,0,0,0.00001,Hillslope,-10.17,0,15.57,10.76,Inf,1.14,0.002,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_elongata,OTU_401,Spring,5 to 15 cm,0.00422,0,0,0.00054,Hillslope,-15.73,0,18.69,16.87,Inf,1.14,0.002,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Sordariales,f__Lasiosphaeriaceae,g__Schizothecium,s__Schizothecium_glutinans,OTU_3111,Spring,5 to 15 cm,0.01052,0.00003,0.00045,0.00046,Hillslope,-3.8,3.79,4.54,5.59,5.56,5.11,0.021,0.013,0.001,Saprotroph,Dung Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Hygrophoraceae,g__Hygrocybe,s__Hygrocybe_conica,OTU_50,Spring,0 to 5 cm,0.00004,0,0,0,Hillslope,0,0,11.87,Inf,Inf,0.87,1,1,0,Mixotrophic,Undefined Saprotroph-Undefined Biotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Hygrophoraceae,g__Hygrocybe,s__Hygrocybe_conica,OTU_50,Spring,5 to 15 cm,0.00977,0,0,0.0003,Hillslope,-14.86,8.23,11.67,16,9.43,9.9,0.002,0.001,0,Mixotrophic,Undefined Saprotroph-Undefined Biotroph
k__Fungi,p__Olpidiomycota,c__Olpidiomycetes,o__Olpidiales,f__Olpidiaceae,g__Olpidium,s__Olpidium_sp,OTU_1125,Spring,0 to 5 cm,0.00006,0,0,0,Hillslope,0,0,12.65,Inf,Inf,1.14,1,1,0,Pathotroph,Plant Pathogen
k__Fungi,p__Olpidiomycota,c__Olpidiomycetes,o__Olpidiales,f__Olpidiaceae,g__Olpidium,s__Olpidium_sp,OTU_1125,Spring,15 cm +,0.00006,0,0,0,Hillslope,0,0,12.47,Inf,Inf,1.16,1,1,0,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Drechslera,s__Drechslera_poae,OTU_569,Spring,15 cm +,0.00003,0,0,0,Hillslope,0,0,11.36,Inf,Inf,0.94,1,1,0,Pathotroph,Plant Pathogen
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Crepidotaceae,g__Crepidotus,s__Crepidotus_sp,OTU_188,Spring,15 cm +,0.0001,0,0,0,Hillslope,0,0,13.23,Inf,Inf,1.16,1,1,0,Saprotroph,Wood Saprotroph
k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_elongata,OTU_251,Spring,0 to 5 cm,0,0,0,0,Hillslope,0,0,8.85,Inf,Inf,1.14,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Cordycipitaceae,g__Beauveria,s__Beauveria_felina,OTU_1466,Spring,5 to 15 cm,0.00008,0,0,0,Hillslope,0,0,12.94,Inf,Inf,0.14,1,1,0,Pathotroph,Animal Pathogen
k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_elongata,OTU_1117,Spring,0 to 5 cm,0.00186,0,0,0.00063,Hillslope,-15.94,0,17.51,17.08,Inf,0.3,0.002,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Leotiomycetes_ord_Incertae_sedis,f__Leotiomycetes_fam_Incertae_sedis,g__Leohumicola,s__Leohumicola_sp,OTU_1180,Spring,0 to 5 cm,0.00037,0.00009,0.00001,0.00004,Hillslope,1.15,-3.38,5.36,2.48,4.97,5.02,0.155,0.013,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Leotiomycetes_ord_Incertae_sedis,f__Leotiomycetes_fam_Incertae_sedis,g__Leohumicola,s__Leohumicola_sp,OTU_1180,Spring,5 to 15 cm,0.00008,0,0,0.00004,Hillslope,-12.04,0,12.93,12.22,Inf,0.3,0.002,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Leotiomycetes_ord_Incertae_sedis,f__Leotiomycetes_fam_Incertae_sedis,g__Leohumicola,s__Leohumicola_sp,OTU_1180,Spring,15 cm +,0.00098,0.00056,0.00014,0.00049,Hillslope,0.18,-1.99,2.8,1.53,3.45,2.76,1,0.038,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Tricholomataceae,g__Mycena,NA,OTU_550,Spring,5 to 15 cm,0.00028,0,0,0.00002,Hillslope,-11.07,0,14.77,12.21,Inf,1.04,0.002,1,0,Mixotrophic,Leaf Saprotroph-Plant Pathogen-Undefined Saprotroph-Wood Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,g__Cistella,s__Cistella_sp,OTU_2435,Spring,5 to 15 cm,0,0,0,0,Hillslope,0,0,7.59,Inf,Inf,1.13,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Entolomataceae,g__Clitopilus,s__Clitopilus_sp,OTU_1795,Spring,0 to 5 cm,0.00001,0,0,0,Hillslope,0,0,8.98,Inf,Inf,1.14,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Entolomataceae,g__Clitopilus,s__Clitopilus_sp,OTU_1795,Spring,5 to 15 cm,0.00002,0,0,0,Hillslope,0,0,10.77,Inf,Inf,1.14,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Cladophialophora,s__Cladophialophora_chaetospira,OTU_2659,Spring,0 to 5 cm,0.00047,0.00008,0.00013,0.00019,Hillslope,-1.27,0.71,1.86,3.01,2.51,1.6,0.216,0.397,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Coniochaetales,f__Coniochaetaceae,g__Coniochaeta,s__Coniochaeta_decumbens,OTU_2020,Spring,0 to 5 cm,0.00002,0,0,0,Hillslope,0,0,11.04,Inf,Inf,0.47,1,1,0,Mixotrophic,Animal Pathogen-Dung Saprotroph-Endophyte-Plant Pathogen-Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Boletales,f__Paxillaceae,g__Paxillus,NA,OTU_3155,Spring,0 to 5 cm,0.00001,0,0,0,Hillslope,0,0,9.16,Inf,Inf,1.14,1,1,0,Ectomycorrhizal,Ectomycorrhizal
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Tricholomataceae,g__Dermoloma,s__Dermoloma_sp,OTU_4151,Spring,5 to 15 cm,0.00001,0,0,0,Hillslope,0,0,9.77,Inf,Inf,1.14,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Pezizomycetes,o__Pezizales,f__Pyronemataceae,g__Scutellinia,s__Scutellinia_sp,OTU_301,Spring,0 to 5 cm,0.00164,0,0,0.00015,Hillslope,-13.9,0,17.32,13.8,Inf,1.12,0.002,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Lyophyllaceae,g__Lyophyllum,NA,OTU_2731,Spring,0 to 5 cm,0.00001,0,0,0,Hillslope,0,0,10.16,Inf,Inf,1.14,1,1,0,Ectomycorrhizal,Ectomycorrhizal
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Sporormiaceae,g__Westerdykella,s__Westerdykella_sp,OTU_663,Spring,5 to 15 cm,0.00402,0,0,0,Hillslope,0,0,18.62,Inf,Inf,0.51,1,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_elongata,OTU_786,Spring,5 to 15 cm,0.00445,0,0.00002,0.00261,Hillslope,-17.99,10.84,7.93,19.13,11.49,11.95,0.002,0.001,0.016,Saprotroph,Undefined Saprotroph
k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_elongata,OTU_786,Spring,15 cm +,0.00091,0,0,0.00002,Hillslope,-11.07,8.09,8.39,12.21,9.29,9.76,0.002,0.001,0.001,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Ilyonectria,s__Ilyonectria_mors-panacis,OTU_661,Spring,15 cm +,0.00335,0.00284,0.00001,0,Hillslope,18.12,-8.53,8.77,19.79,10.51,10.14,0.002,0.003,0.001,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,g__Cistella,s__Cistella_sp,OTU_3074,Spring,0 to 5 cm,0.00151,0.00058,0,0.00011,Hillslope,2.35,-7.29,8.66,3.71,8.98,8.67,0.034,0.003,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Clavariaceae,g__Clavaria,s__Clavaria_sp,OTU_905,Spring,5 to 15 cm,0.00022,0.00021,0.00002,0.00008,Hillslope,1.44,-3.35,3.39,2.78,4.76,3.99,0.098,0.01,0.002,Saprotroph,Undefined Saprotroph
k__Fungi,p__Mortierellomycota,c__Mortierellomycetes,o__Mortierellales,f__Mortierellaceae,g__Mortierella,s__Mortierella_elongata,OTU_244,Spring,15 cm +,0.00863,0,0,0.0047,Hillslope,-18.84,0,19.72,19.98,Inf,1.16,0.002,1,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Hyaloscyphaceae,g__Cistella,s__Cistella_sp,OTU_2511,Spring,0 to 5 cm,0.00073,0.00006,0.00015,0.00031,Hillslope,-2.34,1.27,2.29,3.44,2.46,2.35,0.021,0.067,0,Saprotroph,Undefined Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Agaricales,f__Hymenogastraceae,g__Hebeloma,NA,OTU_1874,Spring,15 cm +,0,0,0,0,Hillslope,0,0,8.48,Inf,Inf,1.15,1,1,0,Ectomycorrhizal,Ectomycorrhizal
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Geastrales,f__Geastraceae,g__Geastrum,s__Geastrum_campestre,OTU_2357,Spring,5 to 15 cm,0.00003,0,0,0,Hillslope,-8.46,0,11.73,9.59,Inf,1.14,0.002,1,0,Saprotroph,Soil Saprotroph
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Sporormiaceae,g__Sporormiella,s__Sporormiella_megalospora,OTU_504,Spring,0 to 5 cm,0.00079,0.00021,0.0003,0.00007,Hillslope,1.52,0.52,1.39,3.35,2.31,1.7,0.168,0.557,0.002,Saprotroph,Undefined Saprotroph
k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Hypocreales,f__Nectriaceae,g__Ilyonectria,s__Ilyonectria_mors-panacis,OTU_468,Spring,0 to 5 cm,0.00056,0.00021,0,0,Hillslope,14.37,-14.37,15.77,16.04,16.04,15.51,0.002,0.001,0,Pathotroph,Plant Pathogen
k__Fungi,p__Ascomycota,c__Archaeorhizomycetes,o__Archaeorhizomycetales,f__Archaeorhizomycetaceae,g__Archaeorhizomyces,s__Archaeorhizomyces_sp,OTU_767,Spring,15 cm +,0.00064,0,0,0.00002,Hillslope,-11.27,0,15.98,12.41,Inf,1.16,0.002,1,0,Saprotroph,Soil Saprotroph
k__Fungi,p__Basidiomycota,c__Agaricomycetes,o__Boletales,f__Suillaceae,g__Suillus,s__Suillus_pseudobrevipes,OTU_3042,Spring,15 cm +,0.00002,0,0,0,Hillslope,0,0,10.86,Inf,Inf,1.16,1,1,0,Ectomycorrhizal,Ectomycorrhizal
k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporales_fam_Incertae_sedis,g__Megacapitula,s__Megacapitula_villosa,OTU_287,Spring,15 cm +,0.00222,0.0005,0.00009,0.00006,Hillslope,2.98,-2.52,4.69,4.67,4.14,3.96,0.032,0.028,0,Saprotroph,Undefined Saprotroph
